sku,data_venda,venda
3249,2024-01-31,39
3249,2024-02-01,33
3249,2024-02-02,58
3648,2024-01-17,18
3648,2024-01-20,30
3648,2024-01-22,22
3648,2024-01-26,26
3648,2024-01-27,25
3648,2024-01-28,16
3648,2024-01-29,19
3648,2024-01-30,11
3648,2024-01-31,14
3648,2024-02-02,23
3815,2024-01-21,10
3815,2024-01-27,16
3815,2024-01-30,11
4212,2024-01-15,24
4212,2024-01-16,30
4212,2024-01-20,36
4212,2024-01-23,30
4212,2024-01-26,26
4212,2024-01-27,35
4212,2024-01-28,18
4212,2024-01-30,21
4212,2024-02-02,21
4212,2024-02-05,26
4468,2024-01-21,11
4468,2024-02-03,16
4522,2024-01-19,16
4522,2024-01-20,14
4522,2024-01-22,16
4522,2024-01-23,15
4522,2024-01-24,13
4522,2024-01-26,10
4522,2024-01-27,20
4522,2024-01-28,10
4522,2024-01-31,15
4522,2024-02-03,24
4522,2024-02-04,14
4522,2024-02-05,12
555,2024-01-15,24
555,2024-01-16,23
555,2024-01-19,19
555,2024-01-24,17
555,2024-01-28,22
555,2024-01-29,20
555,2024-02-02,31
555,2024-02-03,29
555,2024-02-05,18
639,2024-01-16,40
639,2024-01-18,28
639,2024-01-20,40
639,2024-01-21,31
639,2024-01-25,23
639,2024-01-27,33
639,2024-01-29,24
639,2024-02-01,25
639,2024-02-03,47
639,2024-02-05,18
679,2024-01-18,19
679,2024-01-20,20
679,2024-01-26,10
679,2024-01-27,13
679,2024-01-30,14
679,2024-02-02,12
679,2024-02-03,17
1285,2024-01-16,16
1285,2024-01-19,25
1285,2024-01-20,26
1285,2024-01-22,12
1285,2024-01-24,17
1285,2024-01-25,15
1285,2024-01-26,19
1285,2024-01-27,21
1285,2024-01-30,20
1285,2024-02-05,12
1449,2024-01-14,12
1449,2024-01-17,15
1449,2024-01-19,24
1466,2024-01-14,27
1466,2024-01-20,22
1621,2024-02-03,11
1766,2024-01-20,11
2112,2024-01-15,24
2112,2024-01-26,11
2112,2024-01-27,13
2428,2024-01-22,14
2428,2024-01-30,10
2428,2024-02-03,11
2613,2024-01-18,13
2613,2024-01-21,16
2613,2024-02-02,10
3399,2024-01-20,10
3586,2024-01-18,13
3586,2024-02-05,10
3841,2024-01-15,22
3841,2024-01-16,15
3841,2024-01-17,21
3841,2024-01-18,24
3841,2024-01-20,29
3841,2024-01-21,24
3841,2024-01-22,13
3841,2024-01-24,17
3841,2024-02-02,21
3841,2024-02-03,15
3841,2024-02-05,13
4091,2024-01-14,10
4091,2024-01-17,20
4091,2024-01-18,14
4091,2024-01-23,18
4091,2024-01-26,11
4091,2024-01-27,13
4091,2024-02-03,15
111,2024-01-14,15
111,2024-01-18,16
111,2024-01-19,15
111,2024-01-21,15
111,2024-01-22,10
111,2024-01-26,21
111,2024-01-31,21
111,2024-02-01,16
191,2024-01-27,10
191,2024-02-01,11
191,2024-02-02,11
225,2024-01-14,14
225,2024-01-19,12
225,2024-01-23,22
225,2024-01-25,17
225,2024-01-26,13
225,2024-01-28,10
225,2024-02-02,13
225,2024-02-05,16
660,2024-01-26,12
660,2024-01-27,19
660,2024-01-28,11
660,2024-01-29,17
660,2024-02-05,22
897,2024-01-14,19
1598,2024-01-27,10
1644,2024-01-26,10
1661,2024-01-20,24
1661,2024-01-23,17
1661,2024-01-26,28
1661,2024-01-30,10
1715,2024-01-19,11
1715,2024-01-25,16
1715,2024-01-26,10
1715,2024-01-27,11
1715,2024-01-29,12
1715,2024-01-31,10
1792,2024-01-17,10
2504,2024-01-16,14
2504,2024-01-17,11
2504,2024-01-20,20
2504,2024-01-26,24
2504,2024-01-27,25
2504,2024-01-30,16
2504,2024-01-31,15
2504,2024-02-03,32
2504,2024-02-04,21
2516,2024-01-29,10
2557,2024-01-14,17
2557,2024-01-16,24
2557,2024-01-18,12
2557,2024-01-20,29
2557,2024-01-22,15
2557,2024-01-24,17
2557,2024-01-26,18
2557,2024-02-03,21
2655,2024-01-19,10
2655,2024-01-23,12
2953,2024-01-19,13
2953,2024-01-25,14
4018,2024-01-20,10
4176,2024-01-20,10
4176,2024-01-26,11
4429,2024-01-17,41
4429,2024-01-18,34
4429,2024-01-19,61
4429,2024-01-20,76
4429,2024-01-21,38
4429,2024-01-22,54
4429,2024-01-23,55
4429,2024-01-24,51
4429,2024-01-27,75
4429,2024-01-29,40
4429,2024-01-30,64
4429,2024-01-31,55
4429,2024-02-01,51
4429,2024-02-02,57
4429,2024-02-04,41
4429,2024-02-05,40
4533,2024-01-14,14
4533,2024-01-20,21
4533,2024-01-24,18
4533,2024-01-25,19
4533,2024-01-26,18
4533,2024-01-27,15
4533,2024-01-29,12
4533,2024-01-30,16
4932,2024-01-15,10
4932,2024-01-16,19
4932,2024-01-17,21
4932,2024-01-18,16
4932,2024-01-20,24
4932,2024-01-23,12
4932,2024-01-25,11
4932,2024-01-30,12
488,2024-01-22,12
488,2024-01-24,13
488,2024-01-30,10
488,2024-02-03,15
700,2024-02-01,13
1718,2024-01-15,20
1718,2024-01-21,14
2585,2024-01-16,11
2585,2024-01-17,14
2585,2024-01-25,27
2585,2024-01-26,27
2585,2024-01-28,14
2585,2024-01-29,16
2585,2024-01-30,19
2585,2024-01-31,14
2925,2024-01-14,20
2925,2024-01-18,16
2925,2024-01-29,10
3482,2024-01-17,14
3482,2024-01-20,28
3482,2024-01-22,22
3482,2024-01-25,16
3482,2024-01-29,10
3482,2024-02-03,13
3689,2024-01-15,26
3689,2024-01-16,18
3689,2024-01-17,22
3689,2024-01-20,40
3689,2024-01-21,21
3689,2024-01-23,30
3689,2024-01-26,34
3689,2024-01-27,45
3689,2024-01-28,25
3689,2024-01-31,33
3689,2024-02-02,30
3689,2024-02-03,46
3689,2024-02-04,27
5114,2024-01-29,18
5114,2024-02-01,31
5114,2024-02-03,59
231,2024-01-19,19
231,2024-01-20,37
231,2024-01-23,20
231,2024-01-25,24
231,2024-01-26,14
231,2024-01-29,17
231,2024-01-31,18
231,2024-02-05,25
512,2024-01-20,11
512,2024-01-26,10
597,2024-01-17,22
597,2024-01-18,21
597,2024-01-19,28
597,2024-01-20,37
597,2024-01-21,35
597,2024-01-22,25
597,2024-01-23,22
597,2024-01-24,22
597,2024-01-26,33
597,2024-01-27,37
597,2024-01-30,23
597,2024-01-31,25
597,2024-02-04,19
863,2024-02-03,10
1196,2024-01-14,10
1196,2024-01-20,12
1295,2024-01-14,27
1295,2024-01-15,21
1295,2024-01-16,24
1295,2024-01-19,22
1295,2024-01-21,32
1295,2024-01-22,19
1295,2024-01-23,12
1295,2024-01-24,19
1295,2024-01-25,25
1295,2024-01-26,40
1295,2024-01-27,38
1295,2024-01-29,20
1295,2024-02-01,29
1295,2024-02-03,54
1295,2024-02-04,18
1295,2024-02-05,35
1352,2024-01-30,13
1625,2024-01-22,14
1733,2024-01-14,45
1733,2024-01-16,33
1733,2024-01-17,31
1733,2024-01-19,25
1733,2024-01-20,35
1733,2024-01-21,22
1733,2024-01-22,22
1733,2024-01-23,31
1733,2024-01-26,44
1733,2024-01-29,31
1733,2024-01-30,15
1733,2024-01-31,24
1733,2024-02-03,43
1733,2024-02-04,27
1830,2024-01-16,10
1901,2024-01-20,17
1901,2024-01-25,10
1901,2024-01-27,12
2005,2024-01-15,34
2005,2024-01-19,38
2005,2024-01-20,43
2005,2024-01-22,33
2005,2024-01-23,30
2005,2024-01-24,30
2005,2024-01-27,27
2005,2024-01-30,27
2005,2024-02-01,27
2005,2024-02-02,38
2005,2024-02-03,43
2005,2024-02-05,41
2328,2024-01-17,10
2328,2024-01-19,12
2328,2024-01-26,18
2577,2024-01-14,40
2577,2024-01-17,51
2577,2024-01-18,45
2577,2024-01-19,38
2577,2024-01-20,75
2577,2024-01-21,36
2577,2024-01-22,28
2577,2024-01-24,83
2577,2024-01-25,152
2577,2024-01-26,146
2577,2024-01-27,193
2577,2024-01-28,128
2577,2024-01-29,115
2577,2024-01-30,112
2577,2024-01-31,112
2577,2024-02-01,124
2577,2024-02-02,107
2577,2024-02-03,163
2577,2024-02-04,75
2577,2024-02-05,75
2584,2024-01-14,18
2584,2024-01-15,14
2584,2024-01-16,24
2584,2024-01-17,21
2584,2024-01-18,21
2584,2024-01-19,18
2584,2024-01-22,13
2584,2024-01-24,25
2584,2024-01-25,24
2584,2024-01-26,18
2584,2024-01-28,15
2584,2024-01-30,20
2584,2024-01-31,14
2584,2024-02-03,33
2584,2024-02-05,20
2661,2024-01-16,11
2661,2024-01-18,15
2661,2024-01-25,12
2661,2024-01-27,12
2661,2024-02-01,12
2661,2024-02-02,11
2949,2024-01-16,11
2949,2024-01-17,10
2949,2024-01-22,10
2949,2024-01-23,10
3170,2024-01-16,11
3170,2024-01-19,11
3170,2024-01-22,10
3170,2024-01-25,12
3170,2024-01-26,13
3170,2024-02-05,14
294,2024-01-14,55
294,2024-01-15,97
294,2024-01-17,89
294,2024-01-18,90
294,2024-01-19,86
294,2024-01-20,113
294,2024-01-21,58
294,2024-01-22,89
294,2024-01-23,81
294,2024-01-24,95
294,2024-01-25,89
294,2024-01-26,80
294,2024-01-27,119
294,2024-01-28,64
294,2024-01-30,107
294,2024-01-31,76
294,2024-02-01,87
294,2024-02-02,106
294,2024-02-03,152
294,2024-02-04,93
294,2024-02-05,87
1073,2024-01-14,27
1073,2024-01-20,32
1073,2024-01-21,18
1073,2024-01-22,28
1073,2024-01-24,17
1073,2024-01-27,23
1073,2024-01-29,13
1073,2024-02-03,46
1073,2024-02-04,22
1073,2024-02-05,14
1414,2024-01-27,11
2102,2024-01-20,11
2102,2024-01-23,10
2105,2024-01-16,14
2105,2024-01-17,11
2105,2024-01-18,18
2105,2024-01-20,22
2105,2024-01-26,41
2105,2024-01-29,34
2105,2024-01-31,24
2105,2024-02-01,41
2105,2024-02-02,32
2105,2024-02-05,24
4132,2024-01-14,18
4132,2024-01-16,21
4132,2024-01-18,12
4132,2024-01-22,10
4132,2024-01-23,18
4132,2024-01-27,15
4132,2024-02-01,19
4132,2024-02-02,16
4132,2024-02-03,14
4167,2024-01-16,12
4167,2024-01-22,11
4167,2024-02-03,19
625,2024-01-14,44
625,2024-01-16,45
625,2024-01-17,34
625,2024-01-18,54
625,2024-01-19,54
625,2024-01-20,56
625,2024-01-21,34
625,2024-01-23,42
625,2024-01-24,45
625,2024-01-25,54
625,2024-01-26,50
625,2024-01-28,45
625,2024-01-29,36
625,2024-01-30,29
625,2024-01-31,38
625,2024-02-01,55
625,2024-02-02,73
625,2024-02-03,77
625,2024-02-04,40
625,2024-02-05,50
855,2024-01-14,31
855,2024-01-16,41
855,2024-01-17,37
855,2024-01-18,32
855,2024-01-19,19
855,2024-01-20,63
855,2024-01-21,30
855,2024-01-24,25
855,2024-01-26,33
855,2024-01-28,24
855,2024-01-30,24
855,2024-02-03,33
855,2024-02-04,18
860,2024-01-19,36
860,2024-01-20,46
953,2024-01-16,18
962,2024-01-16,10
962,2024-01-23,13
962,2024-01-24,16
962,2024-01-27,15
962,2024-02-03,17
962,2024-02-04,16
989,2024-01-14,14
989,2024-01-15,22
989,2024-01-16,23
989,2024-01-17,24
989,2024-01-18,18
989,2024-01-19,17
989,2024-01-20,20
989,2024-01-21,12
989,2024-01-22,18
989,2024-01-24,18
989,2024-01-25,23
989,2024-01-28,18
989,2024-01-30,19
989,2024-02-01,14
989,2024-02-02,18
989,2024-02-03,25
989,2024-02-04,14
1203,2024-01-14,18
1203,2024-01-15,17
1203,2024-01-16,15
1203,2024-01-17,16
1203,2024-01-21,10
1203,2024-01-28,10
1203,2024-02-01,14
1203,2024-02-02,10
1203,2024-02-04,10
1213,2024-01-14,49
1213,2024-01-15,35
1213,2024-01-17,51
1213,2024-01-19,52
1213,2024-01-20,78
1213,2024-01-21,37
1213,2024-01-23,39
1213,2024-01-24,27
1213,2024-01-25,29
1213,2024-01-27,47
1213,2024-01-28,28
1213,2024-01-29,18
1213,2024-01-30,17
1213,2024-02-03,49
2247,2024-01-20,18
2247,2024-01-22,10
2403,2024-01-16,10
3079,2024-02-04,22
3543,2024-01-18,14
3543,2024-01-20,10
3639,2024-01-15,16
3639,2024-01-17,16
3639,2024-01-20,24
3639,2024-01-23,13
3639,2024-01-25,11
3639,2024-01-27,14
3639,2024-01-29,11
3639,2024-02-05,13
3769,2024-02-01,10
5139,2024-01-22,11
5139,2024-01-23,10
5139,2024-02-03,23
24,2024-01-18,25
24,2024-01-19,28
24,2024-01-23,19
224,2024-01-17,14
224,2024-01-23,10
224,2024-02-02,10
492,2024-01-14,33
492,2024-01-17,37
492,2024-01-22,31
492,2024-01-25,29
492,2024-01-26,32
492,2024-01-28,27
492,2024-02-02,26
492,2024-02-05,45
505,2024-01-19,12
595,2024-01-18,38
595,2024-01-20,63
595,2024-01-22,26
595,2024-01-23,28
595,2024-01-27,60
830,2024-01-15,24
830,2024-01-17,28
830,2024-01-21,14
830,2024-01-25,19
830,2024-01-30,17
835,2024-01-15,20
835,2024-01-23,27
835,2024-01-24,21
835,2024-02-04,21
900,2024-01-17,14
1325,2024-01-24,11
1407,2024-01-18,30
1407,2024-01-19,29
1407,2024-01-22,23
1407,2024-01-24,23
1407,2024-01-26,14
1408,2024-01-14,15
1408,2024-01-18,29
1408,2024-01-24,14
1408,2024-01-26,21
1408,2024-02-03,10
1512,2024-01-24,10
1723,2024-01-17,11
2143,2024-01-17,12
2143,2024-01-20,10
3249,2024-01-22,12
3249,2024-02-03,66
3249,2024-02-04,36
3249,2024-02-05,32
3648,2024-01-14,10
3648,2024-01-19,22
3648,2024-01-21,30
3648,2024-01-23,20
3648,2024-02-01,18
3648,2024-02-03,40
3648,2024-02-04,22
3648,2024-02-05,16
3815,2024-02-02,15
3815,2024-02-04,10
4212,2024-01-14,24
4212,2024-01-17,21
4212,2024-01-19,18
4212,2024-01-21,20
4212,2024-01-22,24
4212,2024-01-29,15
4212,2024-01-31,27
4212,2024-02-01,16
4212,2024-02-03,50
4522,2024-01-15,14
4522,2024-01-16,17
4522,2024-01-29,12
555,2024-01-17,34
555,2024-01-20,32
555,2024-01-21,26
555,2024-01-22,25
555,2024-01-25,21
555,2024-01-26,18
555,2024-01-27,22
639,2024-01-17,22
639,2024-01-31,20
679,2024-01-16,18
679,2024-01-31,13
679,2024-02-05,11
1285,2024-01-15,16
1285,2024-01-23,20
1285,2024-01-29,22
1285,2024-02-01,24
1285,2024-02-02,15
1449,2024-01-23,10
1449,2024-01-24,20
1449,2024-01-27,14
1449,2024-02-05,10
1466,2024-01-16,19
1466,2024-01-19,21
1466,2024-01-21,10
2112,2024-01-14,23
2112,2024-01-16,25
2428,2024-01-16,11
2428,2024-01-27,17
2428,2024-01-31,18
2613,2024-01-19,14
2613,2024-01-20,17
2613,2024-01-27,15
2627,2024-01-14,18
2627,2024-01-20,13
2627,2024-01-27,10
2627,2024-02-03,11
3586,2024-01-16,15
3586,2024-01-19,19
3841,2024-01-14,11
3841,2024-02-04,20
4091,2024-01-16,12
111,2024-01-16,16
111,2024-01-20,19
111,2024-01-23,12
111,2024-01-30,15
111,2024-02-05,22
225,2024-01-16,17
225,2024-01-18,14
225,2024-01-22,12
225,2024-01-27,23
225,2024-02-01,19
660,2024-01-30,15
660,2024-02-01,18
660,2024-02-03,34
660,2024-02-04,19
897,2024-01-15,11
1644,2024-01-24,11
1661,2024-01-14,12
1661,2024-01-17,20
1661,2024-01-24,11
1661,2024-01-29,11
1661,2024-01-31,11
1661,2024-02-03,11
1715,2024-01-21,11
1715,2024-01-24,17
2504,2024-01-28,16
2504,2024-02-02,20
2557,2024-01-15,27
2557,2024-01-17,19
2557,2024-01-25,12
2557,2024-01-30,10
2953,2024-01-14,17
2953,2024-01-20,15
2953,2024-01-21,15
2953,2024-01-23,10
4176,2024-01-19,10
4429,2024-01-15,13
4429,2024-01-25,57
4429,2024-01-26,69
4429,2024-01-28,39
4429,2024-02-03,84
4533,2024-01-15,25
4533,2024-01-18,17
4533,2024-01-22,13
4533,2024-01-23,10
4533,2024-02-01,11
4533,2024-02-04,11
4533,2024-02-05,14
4932,2024-01-21,11
4932,2024-01-26,10
4932,2024-01-27,18
4932,2024-02-03,17
488,2024-01-16,14
488,2024-01-17,14
700,2024-01-15,17
2585,2024-01-18,11
2585,2024-02-01,16
2585,2024-02-03,18
2830,2024-01-25,10
2906,2024-01-14,10
2906,2024-01-15,10
2925,2024-01-15,20
2925,2024-01-16,10
3482,2024-01-16,11
3482,2024-01-19,12
3482,2024-01-26,21
3482,2024-02-05,10
3689,2024-01-14,14
3689,2024-01-18,21
3689,2024-01-22,22
3689,2024-01-25,32
3689,2024-01-30,18
3689,2024-02-01,24
5114,2024-01-26,18
5114,2024-01-27,40
5114,2024-01-28,20
5114,2024-01-30,26
5114,2024-01-31,22
5114,2024-02-02,31
231,2024-01-15,17
231,2024-01-18,11
231,2024-01-22,16
231,2024-01-24,16
231,2024-02-02,15
231,2024-02-03,38
231,2024-02-04,21
512,2024-01-18,17
597,2024-01-25,18
597,2024-01-28,22
597,2024-02-01,34
597,2024-02-03,36
597,2024-02-05,28
863,2024-02-05,12
1295,2024-01-17,21
1295,2024-01-20,46
1625,2024-01-18,12
1625,2024-01-19,16
1625,2024-01-20,13
1625,2024-01-23,12
1733,2024-01-15,28
1733,2024-01-18,24
1733,2024-01-27,35
1733,2024-02-02,21
1830,2024-01-18,12
1901,2024-01-15,10
2005,2024-01-16,19
2005,2024-01-17,30
2005,2024-01-18,28
2005,2024-01-21,22
2005,2024-01-25,16
2005,2024-01-31,29
2005,2024-02-04,31
2328,2024-01-15,14
2328,2024-01-27,16
2328,2024-02-01,12
2328,2024-02-03,14
2577,2024-01-15,31
2577,2024-01-16,53
2577,2024-01-23,30
2584,2024-01-20,36
2584,2024-01-21,19
2584,2024-01-23,27
2584,2024-01-27,18
2584,2024-02-01,15
2661,2024-01-23,11
2949,2024-02-02,13
3170,2024-01-18,15
3170,2024-01-20,17
3170,2024-01-27,15
294,2024-01-16,86
294,2024-01-29,72
1073,2024-01-17,17
1073,2024-01-19,23
1073,2024-01-23,11
1073,2024-01-30,14
1073,2024-01-31,16
1073,2024-02-02,17
1414,2024-01-23,11
1777,2024-01-18,10
1777,2024-01-20,12
2102,2024-01-14,10
2105,2024-01-21,11
2105,2024-01-23,10
2105,2024-01-24,16
2105,2024-01-25,31
2105,2024-01-27,36
2105,2024-01-30,33
2105,2024-02-03,57
2105,2024-02-04,19
3591,2024-02-04,10
4132,2024-01-15,23
4132,2024-01-19,18
4132,2024-01-20,22
4132,2024-01-21,13
4132,2024-01-26,17
4132,2024-02-05,13
4167,2024-01-29,11
625,2024-01-15,42
625,2024-01-22,32
625,2024-01-27,83
855,2024-01-15,35
855,2024-01-22,28
860,2024-01-18,11
953,2024-01-15,18
953,2024-01-18,11
962,2024-01-15,15
962,2024-01-18,13
962,2024-01-19,14
989,2024-01-26,28
989,2024-01-27,24
989,2024-01-31,16
1203,2024-01-20,11
1203,2024-01-23,20
1203,2024-01-25,15
1203,2024-01-27,13
1203,2024-02-03,14
1213,2024-01-18,39
1213,2024-01-22,28
1213,2024-02-02,23
1213,2024-02-05,31
2247,2024-01-15,13
2247,2024-01-16,20
2247,2024-01-27,11
2543,2024-01-16,11
3639,2024-01-16,13
3639,2024-01-22,13
3639,2024-02-03,22
3769,2024-01-31,12
3769,2024-02-03,12
4941,2024-02-02,15
5139,2024-02-02,13
24,2024-01-20,33
24,2024-01-24,15
24,2024-02-01,15
24,2024-02-04,11
492,2024-01-23,28
492,2024-02-04,30
505,2024-01-14,14
595,2024-01-21,24
595,2024-01-24,28
595,2024-01-28,24
830,2024-01-18,26
830,2024-01-23,25
835,2024-01-14,21
846,2024-02-04,12
900,2024-01-18,12
1407,2024-01-21,25
1407,2024-01-25,20
1407,2024-01-28,10
1408,2024-01-16,36
1408,2024-01-23,22
1723,2024-01-19,13
1723,2024-01-25,11
1723,2024-02-01,11
3648,2024-01-16,10
3648,2024-01-24,15
3648,2024-01-25,15
4212,2024-01-25,26
4468,2024-01-15,12
4522,2024-01-21,15
4522,2024-02-01,12
555,2024-01-18,21
555,2024-01-23,26
639,2024-01-15,36
639,2024-01-19,40
639,2024-01-23,24
639,2024-01-24,12
639,2024-01-26,28
639,2024-01-28,13
639,2024-02-02,24
639,2024-02-04,22
679,2024-01-14,11
679,2024-01-23,16
1000,2024-02-05,15
1285,2024-01-18,12
1285,2024-02-03,24
1285,2024-02-04,16
1466,2024-01-17,17
1466,2024-01-22,13
1466,2024-02-02,10
1621,2024-01-27,10
2112,2024-01-17,22
2112,2024-01-19,23
2112,2024-01-20,12
2112,2024-01-24,11
2428,2024-01-18,10
2428,2024-01-25,10
2428,2024-01-29,13
2613,2024-01-14,11
2613,2024-01-15,12
2613,2024-02-03,13
2627,2024-01-18,16
3841,2024-01-23,10
3841,2024-01-25,20
4091,2024-01-20,15
111,2024-01-15,21
111,2024-01-17,20
111,2024-02-03,25
225,2024-01-15,14
225,2024-01-17,16
225,2024-01-20,23
225,2024-01-30,13
225,2024-02-04,13
897,2024-01-20,15
1598,2024-02-01,10
1661,2024-01-27,15
1661,2024-01-28,11
1686,2024-01-27,10
1715,2024-01-15,10
2504,2024-01-21,15
2504,2024-01-22,11
2504,2024-02-05,21
2557,2024-01-23,12
2557,2024-01-27,21
2557,2024-01-31,10
2655,2024-01-18,10
2953,2024-01-24,14
4176,2024-01-14,12
4932,2024-01-29,14
488,2024-01-26,11
488,2024-02-05,10
700,2024-01-20,15
700,2024-01-26,10
898,2024-01-24,12
2830,2024-01-27,10
2906,2024-01-16,12
2925,2024-01-17,12
3482,2024-01-24,17
3689,2024-01-24,19
3854,2024-02-03,10
5114,2024-02-05,25
231,2024-01-21,17
231,2024-02-01,31
512,2024-01-25,13
512,2024-02-03,13
597,2024-01-14,16
597,2024-01-15,18
597,2024-01-16,27
863,2024-01-26,19
1295,2024-01-31,19
1295,2024-02-02,24
1733,2024-01-24,14
1733,2024-02-05,26
1901,2024-01-14,15
1901,2024-01-24,11
2005,2024-01-26,26
2328,2024-01-20,12
2328,2024-02-05,13
2584,2024-02-02,16
2661,2024-01-17,19
3170,2024-01-31,19
1073,2024-01-16,23
1073,2024-01-18,14
1073,2024-01-25,10
1073,2024-01-26,11
1073,2024-02-01,17
2105,2024-01-19,13
2508,2024-01-18,11
3591,2024-02-03,10
4132,2024-01-24,10
855,2024-01-29,20
855,2024-01-31,24
855,2024-02-01,26
855,2024-02-05,22
962,2024-01-14,17
989,2024-02-05,12
1203,2024-01-30,12
1213,2024-01-16,35
1213,2024-01-26,31
1213,2024-01-31,25
1213,2024-02-01,23
3079,2024-02-03,27
3543,2024-01-27,11
3639,2024-01-31,11
5139,2024-01-26,17
5139,2024-01-31,12
5139,2024-02-01,12
24,2024-01-27,10
224,2024-01-15,12
224,2024-01-19,10
492,2024-02-01,33
505,2024-01-20,27
830,2024-01-31,15
830,2024-02-05,18
835,2024-02-05,14
846,2024-02-02,10
900,2024-01-19,11
1407,2024-01-14,17
1407,2024-02-01,12
1408,2024-01-21,13
1469,2024-01-24,10
4212,2024-01-24,20
4212,2024-02-04,28
464,2024-02-01,14
555,2024-02-01,12
639,2024-01-14,26
639,2024-01-22,22
639,2024-01-30,16
679,2024-01-15,12
679,2024-01-19,19
1285,2024-01-28,13
1449,2024-01-26,13
1449,2024-02-02,12
1466,2024-01-27,11
1766,2024-01-15,10
3399,2024-01-16,10
3841,2024-01-27,11
3841,2024-01-29,11
3841,2024-02-01,11
4091,2024-01-19,11
4091,2024-01-24,12
4091,2024-01-25,10
111,2024-01-25,12
660,2024-01-25,10
1598,2024-01-16,12
1661,2024-01-15,26
1661,2024-01-16,21
1661,2024-01-22,18
1715,2024-01-20,16
1715,2024-02-02,15
2160,2024-01-19,12
2504,2024-01-23,19
2504,2024-01-25,13
2655,2024-01-27,10
2953,2024-01-15,16
2953,2024-01-27,10
4533,2024-01-16,15
4533,2024-01-31,13
4533,2024-02-03,13
4932,2024-02-02,10
4932,2024-02-05,15
488,2024-01-14,11
488,2024-01-19,10
898,2024-01-20,11
2585,2024-01-20,28
2585,2024-01-27,25
3689,2024-01-19,29
231,2024-01-16,19
231,2024-01-27,19
597,2024-02-02,23
1295,2024-01-28,25
1625,2024-01-30,12
1733,2024-01-25,25
1733,2024-01-28,18
1901,2024-01-26,11
2949,2024-01-27,10
3170,2024-01-15,14
3170,2024-02-03,18
2102,2024-01-21,14
2102,2024-02-03,11
2105,2024-01-28,21
4132,2024-01-31,10
4167,2024-01-27,19
860,2024-01-17,10
962,2024-01-20,26
962,2024-01-21,17
962,2024-01-22,13
2247,2024-01-19,10
2247,2024-01-24,12
3033,2024-01-26,10
3079,2024-02-02,13
3639,2024-01-14,13
4941,2024-02-04,14
5139,2024-01-30,10
224,2024-02-01,11
505,2024-01-21,10
505,2024-01-23,14
1031,2024-01-20,10
1723,2024-01-23,11
2143,2024-01-15,10
3249,2024-01-23,16
3815,2024-01-26,13
4522,2024-01-17,15
555,2024-01-30,21
555,2024-01-31,15
679,2024-01-17,12
1466,2024-02-01,13
1466,2024-02-05,10
2428,2024-01-20,11
3586,2024-01-20,14
3586,2024-02-03,16
3841,2024-01-19,16
3841,2024-01-26,18
111,2024-01-28,13
225,2024-01-24,14
660,2024-01-31,10
897,2024-01-16,14
897,2024-01-18,10
897,2024-01-19,10
1644,2024-01-30,15
1661,2024-02-05,15
2504,2024-01-19,20
2504,2024-01-29,14
2655,2024-01-20,14
2953,2024-01-22,11
700,2024-01-17,12
1718,2024-01-16,12
2585,2024-01-14,15
2925,2024-01-20,10
3482,2024-01-21,12
3482,2024-01-23,16
3482,2024-01-27,20
3689,2024-01-29,17
3689,2024-02-05,21
231,2024-01-30,23
512,2024-02-02,10
597,2024-01-29,22
863,2024-01-25,16
1295,2024-01-18,23
1295,2024-01-30,22
1733,2024-02-01,18
1901,2024-01-23,13
2005,2024-01-14,21
2005,2024-01-28,13
2661,2024-01-20,22
2661,2024-01-22,12
2949,2024-01-20,11
3170,2024-02-02,14
1073,2024-01-28,13
2102,2024-01-18,12
2102,2024-01-24,11
2508,2024-01-16,14
4041,2024-02-03,11
4132,2024-01-17,18
855,2024-01-25,30
855,2024-02-02,17
962,2024-01-17,16
1213,2024-02-04,36
2247,2024-02-03,15
3639,2024-01-21,10
224,2024-01-20,14
505,2024-01-25,14
505,2024-01-31,11
3648,2024-01-18,12
4522,2024-01-25,11
555,2024-01-14,15
1449,2024-01-29,12
1466,2024-01-26,15
2627,2024-01-25,10
3841,2024-01-28,10
4091,2024-01-15,10
4091,2024-01-28,11
191,2024-02-05,10
225,2024-02-03,17
897,2024-01-17,11
1598,2024-02-03,11
1661,2024-01-19,16
1661,2024-01-25,16
1715,2024-01-18,16
4429,2024-01-16,17
488,2024-01-31,10
2470,2024-01-20,10
2906,2024-01-27,10
3482,2024-01-28,10
5114,2024-02-04,21
2105,2024-01-15,12
855,2024-01-23,23
855,2024-01-27,33
1203,2024-01-19,18
2247,2024-01-21,11
3079,2024-02-05,14
3543,2024-02-03,10
830,2024-01-24,21
1408,2024-01-25,12
2404,2024-01-18,10
3815,2024-02-03,16
679,2024-01-22,11
2428,2024-01-24,12
2613,2024-02-01,10
2627,2024-01-24,13
3586,2024-01-24,10
111,2024-02-02,18
2557,2024-01-19,21
4533,2024-01-17,11
700,2024-01-28,10
3482,2024-01-30,12
2584,2024-01-29,15
3170,2024-01-28,12
2105,2024-01-22,12
4132,2024-02-04,10
962,2024-01-29,11
989,2024-01-29,12
2247,2024-01-18,12
846,2024-02-03,11
900,2024-01-21,10
4212,2024-01-18,22
225,2024-01-21,11
4533,2024-01-19,13
5114,2024-01-25,11
1901,2024-01-22,15
2005,2024-01-29,20
3170,2024-01-21,15
4132,2024-01-28,15
